Country Name,Country ISO3,Year,Indicator Name,Indicator Code,Value
#country+name,#country+code,#date+year,#indicator+name,#indicator+code,#indicator+value+num
Somalia,SOM,1968,CO2 emissions from liquid fuel consumption (% of total),EN.ATM.CO2E.LF.ZS,100
Somalia,SOM,1967,CO2 emissions from liquid fuel consumption (% of total),EN.ATM.CO2E.LF.ZS,100
Somalia,SOM,1966,CO2 emissions from liquid fuel consumption (% of total),EN.ATM.CO2E.LF.ZS,100
Somalia,SOM,1965,CO2 emissions from liquid fuel consumption (% of total),EN.ATM.CO2E.LF.ZS,100
Somalia,SOM,1964,CO2 emissions from liquid fuel consumption (% of total),EN.ATM.CO2E.LF.ZS,100
Somalia,SOM,1963,CO2 emissions from liquid fuel consumption (% of total),EN.ATM.CO2E.LF.ZS,100
Somalia,SOM,1962,CO2 emissions from liquid fuel consumption (% of total),EN.ATM.CO2E.LF.ZS,100
Somalia,SOM,1961,CO2 emissions from liquid fuel consumption (% of total),EN.ATM.CO2E.LF.ZS,100
Somalia,SOM,1960,CO2 emissions from liquid fuel consumption (% of total),EN.ATM.CO2E.LF.ZS,100
Somalia,SOM,2019,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,0.0446807095514156
Somalia,SOM,2018,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,0.0439758883029835
Somalia,SOM,2017,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,0.0452390542039962
Somalia,SOM,2016,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,0.0465259416463235
Somalia,SOM,2015,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,0.047110992644462
Somalia,SOM,2014,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,0.0484222846631602
Somalia,SOM,2013,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,0.0497561509251194
Somalia,SOM,2012,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,0.049545880172079
Somalia,SOM,2011,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,0.0509037224948503
Somalia,SOM,2010,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,0.052308697976021
Somalia,SOM,2009,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,0.0520580389348989
Somalia,SOM,2008,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,0.0543993838452408
Somalia,SOM,2007,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,0.0559560630080041
Somalia,SOM,2006,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,0.0538837937713583
Somalia,SOM,2005,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,0.0555190942912106
Somalia,SOM,2004,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,0.0572542559222569
Somalia,SOM,2003,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,0.0590907425292692
Somalia,SOM,2002,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,0.0599915688529499
Somalia,SOM,2001,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,0.0555149232277596
Somalia,SOM,2000,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,0.0552283806249824
Somalia,SOM,1999,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,0.0584549537358269
Somalia,SOM,1998,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,0.0631446215839974
Somalia,SOM,1997,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,0.0693033700842804
Somalia,SOM,1996,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,0.0741928308118401
Somalia,SOM,1995,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,0.0800891980094631
Somalia,SOM,1994,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,0.0854516294947557
Somalia,SOM,1993,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,0.0874811232138815
Somalia,SOM,1992,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,0.0932096751642821
Somalia,SOM,1991,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,0.0976075697282358
Somalia,SOM,1990,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,0.101036817677955
Somalia,SOM,2019,CO2 emissions (kg per PPP $ of GDP),EN.ATM.CO2E.PP.GD,0.0361341064926347
Somalia,SOM,2018,CO2 emissions (kg per PPP $ of GDP),EN.ATM.CO2E.PP.GD,0.0380244499181561
Somalia,SOM,2017,CO2 emissions (kg per PPP $ of GDP),EN.ATM.CO2E.PP.GD,0.0419224655509816
Somalia,SOM,2016,CO2 emissions (kg per PPP $ of GDP),EN.ATM.CO2E.PP.GD,0.0409724173554532
Somalia,SOM,2015,CO2 emissions (kg per PPP $ of GDP),EN.ATM.CO2E.PP.GD,0.043505039229392
Somalia,SOM,2014,CO2 emissions (kg per PPP $ of GDP),EN.ATM.CO2E.PP.GD,0.0520086603585872
Somalia,SOM,2013,CO2 emissions (kg per PPP $ of GDP),EN.ATM.CO2E.PP.GD,0.0613488999920382
Somalia,SOM,2019,CO2 emissions (kg per 2017 PPP $ of GDP),EN.ATM.CO2E.PP.GD.KD,0.0376591316453128
Somalia,SOM,2018,CO2 emissions (kg per 2017 PPP $ of GDP),EN.ATM.CO2E.PP.GD.KD,0.0389328581687117
Somalia,SOM,2017,CO2 emissions (kg per 2017 PPP $ of GDP),EN.ATM.CO2E.PP.GD.KD,0.0419224655509816
Somalia,SOM,2016,CO2 emissions (kg per 2017 PPP $ of GDP),EN.ATM.CO2E.PP.GD.KD,0.0430093307175299
Somalia,SOM,2015,CO2 emissions (kg per 2017 PPP $ of GDP),EN.ATM.CO2E.PP.GD.KD,0.0459154382029221
Somalia,SOM,2014,CO2 emissions (kg per 2017 PPP $ of GDP),EN.ATM.CO2E.PP.GD.KD,0.052754681120941
Somalia,SOM,2013,CO2 emissions (kg per 2017 PPP $ of GDP),EN.ATM.CO2E.PP.GD.KD,0.0567150278078586
Somalia,SOM,2016,CO2 emissions from solid fuel consumption (kt),EN.ATM.CO2E.SF.KT,0
Somalia,SOM,2015,CO2 emissions from solid fuel consumption (kt),EN.ATM.CO2E.SF.KT,0
Somalia,SOM,2014,CO2 emissions from solid fuel consumption (kt),EN.ATM.CO2E.SF.KT,0
Somalia,SOM,2013,CO2 emissions from solid fuel consumption (kt),EN.ATM.CO2E.SF.KT,0
Somalia,SOM,2012,CO2 emissions from solid fuel consumption (kt),EN.ATM.CO2E.SF.KT,0
Somalia,SOM,2011,CO2 emissions from solid fuel consumption (kt),EN.ATM.CO2E.SF.KT,0
Somalia,SOM,2010,CO2 emissions from solid fuel consumption (kt),EN.ATM.CO2E.SF.KT,0
Somalia,SOM,2009,CO2 emissions from solid fuel consumption (kt),EN.ATM.CO2E.SF.KT,0
Somalia,SOM,2008,CO2 emissions from solid fuel consumption (kt),EN.ATM.CO2E.SF.KT,0
Somalia,SOM,2007,CO2 emissions from solid fuel consumption (kt),EN.ATM.CO2E.SF.KT,0
Somalia,SOM,2006,CO2 emissions from solid fuel consumption (kt),EN.ATM.CO2E.SF.KT,0
Somalia,SOM,2005,CO2 emissions from solid fuel consumption (kt),EN.ATM.CO2E.SF.KT,0
Somalia,SOM,2004,CO2 emissions from solid fuel consumption (kt),EN.ATM.CO2E.SF.KT,0
Somalia,SOM,2003,CO2 emissions from solid fuel consumption (kt),EN.ATM.CO2E.SF.KT,0
Somalia,SOM,2002,CO2 emissions from solid fuel consumption (kt),EN.ATM.CO2E.SF.KT,0
Somalia,SOM,2001,CO2 emissions from solid fuel consumption (kt),EN.ATM.CO2E.SF.KT,0
Somalia,SOM,2000,CO2 emissions from solid fuel consumption (kt),EN.ATM.CO2E.SF.KT,0
Somalia,SOM,1999,CO2 emissions from solid fuel consumption (kt),EN.ATM.CO2E.SF.KT,0
Somalia,SOM,1998,CO2 emissions from solid fuel consumption (kt),EN.ATM.CO2E.SF.KT,0
Somalia,SOM,1997,CO2 emissions from solid fuel consumption (kt),EN.ATM.CO2E.SF.KT,0
Somalia,SOM,1996,CO2 emissions from solid fuel consumption (kt),EN.ATM.CO2E.SF.KT,0
Somalia,SOM,1995,CO2 emissions from solid fuel consumption (kt),EN.ATM.CO2E.SF.KT,0
Somalia,SOM,1994,CO2 emissions from solid fuel consumption (kt),EN.ATM.CO2E.SF.KT,0
Somalia,SOM,1993,CO2 emissions from solid fuel consumption (kt),EN.ATM.CO2E.SF.KT,0
Somalia,SOM,1992,CO2 emissions from solid fuel consumption (kt),EN.ATM.CO2E.SF.KT,0
Somalia,SOM,1991,CO2 emissions from solid fuel consumption (kt),EN.ATM.CO2E.SF.KT,0
Somalia,SOM,1990,CO2 emissions from solid fuel consumption (kt),EN.ATM.CO2E.SF.KT,0
Somalia,SOM,1989,CO2 emissions from solid fuel consumption (kt),EN.ATM.CO2E.SF.KT,0
Somalia,SOM,1988,CO2 emissions from solid fuel consumption (kt),EN.ATM.CO2E.SF.KT,0
Somalia,SOM,1987,CO2 emissions from solid fuel consumption (kt),EN.ATM.CO2E.SF.KT,0
Somalia,SOM,1986,CO2 emissions from solid fuel consumption (kt),EN.ATM.CO2E.SF.KT,0
Somalia,SOM,1985,CO2 emissions from solid fuel consumption (kt),EN.ATM.CO2E.SF.KT,0
Somalia,SOM,1984,CO2 emissions from solid fuel consumption (kt),EN.ATM.CO2E.SF.KT,0
Somalia,SOM,1983,CO2 emissions from solid fuel consumption (kt),EN.ATM.CO2E.SF.KT,0
Somalia,SOM,1982,CO2 emissions from solid fuel consumption (kt),EN.ATM.CO2E.SF.KT,0
Somalia,SOM,1981,CO2 emissions from solid fuel consumption (kt),EN.ATM.CO2E.SF.KT,0
Somalia,SOM,1980,CO2 emissions from solid fuel consumption (kt),EN.ATM.CO2E.SF.KT,0
Somalia,SOM,1979,CO2 emissions from solid fuel consumption (kt),EN.ATM.CO2E.SF.KT,0
Somalia,SOM,1978,CO2 emissions from solid fuel consumption (kt),EN.ATM.CO2E.SF.KT,0
Somalia,SOM,1977,CO2 emissions from solid fuel consumption (kt),EN.ATM.CO2E.SF.KT,0
Somalia,SOM,1976,CO2 emissions from solid fuel consumption (kt),EN.ATM.CO2E.SF.KT,0
Somalia,SOM,1975,CO2 emissions from solid fuel consumption (kt),EN.ATM.CO2E.SF.KT,0
Somalia,SOM,1974,CO2 emissions from solid fuel consumption (kt),EN.ATM.CO2E.SF.KT,0
Somalia,SOM,1973,CO2 emissions from solid fuel consumption (kt),EN.ATM.CO2E.SF.KT,0
Somalia,SOM,1972,CO2 emissions from solid fuel consumption (kt),EN.ATM.CO2E.SF.KT,0
Somalia,SOM,1971,CO2 emissions from solid fuel consumption (kt),EN.ATM.CO2E.SF.KT,0
Somalia,SOM,1970,CO2 emissions from solid fuel consumption (kt),EN.ATM.CO2E.SF.KT,0
Somalia,SOM,1969,CO2 emissions from solid fuel consumption (kt),EN.ATM.CO2E.SF.KT,0
Somalia,SOM,1968,CO2 emissions from solid fuel consumption (kt),EN.ATM.CO2E.SF.KT,0
Somalia,SOM,1967,CO2 emissions from solid fuel consumption (kt),EN.ATM.CO2E.SF.KT,0
Somalia,SOM,1966,CO2 emissions from solid fuel consumption (kt),EN.ATM.CO2E.SF.KT,0
Somalia,SOM,1965,CO2 emissions from solid fuel consumption (kt),EN.ATM.CO2E.SF.KT,0
Somalia,SOM,1964,CO2 emissions from solid fuel consumption (kt),EN.ATM.CO2E.SF.KT,0
Somalia,SOM,1963,CO2 emissions from solid fuel consumption (kt),EN.ATM.CO2E.SF.KT,0
Somalia,SOM,1962,CO2 emissions from solid fuel consumption (kt),EN.ATM.CO2E.SF.KT,0
Somalia,SOM,1961,CO2 emissions from solid fuel consumption (kt),EN.ATM.CO2E.SF.KT,0
Somalia,SOM,1960,CO2 emissions from solid fuel consumption (kt),EN.ATM.CO2E.SF.KT,0
Somalia,SOM,2016,CO2 emissions from solid fuel consumption (% of total),EN.ATM.CO2E.SF.ZS,0
Somalia,SOM,2015,CO2 emissions from solid fuel consumption (% of total),EN.ATM.CO2E.SF.ZS,0
Somalia,SOM,2014,CO2 emissions from solid fuel consumption (% of total),EN.ATM.CO2E.SF.ZS,0
Somalia,SOM,2013,CO2 emissions from solid fuel consumption (% of total),EN.ATM.CO2E.SF.ZS,0
Somalia,SOM,2012,CO2 emissions from solid fuel consumption (% of total),EN.ATM.CO2E.SF.ZS,0
Somalia,SOM,2011,CO2 emissions from solid fuel consumption (% of total),EN.ATM.CO2E.SF.ZS,0
Somalia,SOM,2010,CO2 emissions from solid fuel consumption (% of total),EN.ATM.CO2E.SF.ZS,0
Somalia,SOM,2009,CO2 emissions from solid fuel consumption (% of total),EN.ATM.CO2E.SF.ZS,0
Somalia,SOM,2008,CO2 emissions from solid fuel consumption (% of total),EN.ATM.CO2E.SF.ZS,0
Somalia,SOM,2007,CO2 emissions from solid fuel consumption (% of total),EN.ATM.CO2E.SF.ZS,0
Somalia,SOM,2006,CO2 emissions from solid fuel consumption (% of total),EN.ATM.CO2E.SF.ZS,0
Somalia,SOM,2005,CO2 emissions from solid fuel consumption (% of total),EN.ATM.CO2E.SF.ZS,0
Somalia,SOM,2004,CO2 emissions from solid fuel consumption (% of total),EN.ATM.CO2E.SF.ZS,0
Somalia,SOM,2003,CO2 emissions from solid fuel consumption (% of total),EN.ATM.CO2E.SF.ZS,0
Somalia,SOM,2002,CO2 emissions from solid fuel consumption (% of total),EN.ATM.CO2E.SF.ZS,0
Somalia,SOM,2001,CO2 emissions from solid fuel consumption (% of total),EN.ATM.CO2E.SF.ZS,0
Somalia,SOM,2000,CO2 emissions from solid fuel consumption (% of total),EN.ATM.CO2E.SF.ZS,0
Somalia,SOM,1999,CO2 emissions from solid fuel consumption (% of total),EN.ATM.CO2E.SF.ZS,0
Somalia,SOM,1998,CO2 emissions from solid fuel consumption (% of total),EN.ATM.CO2E.SF.ZS,0
Somalia,SOM,1997,CO2 emissions from solid fuel consumption (% of total),EN.ATM.CO2E.SF.ZS,0
Somalia,SOM,1996,CO2 emissions from solid fuel consumption (% of total),EN.ATM.CO2E.SF.ZS,0
Somalia,SOM,1995,CO2 emissions from solid fuel consumption (% of total),EN.ATM.CO2E.SF.ZS,0
Somalia,SOM,1994,CO2 emissions from solid fuel consumption (% of total),EN.ATM.CO2E.SF.ZS,0
Somalia,SOM,1993,CO2 emissions from solid fuel consumption (% of total),EN.ATM.CO2E.SF.ZS,0
Somalia,SOM,1992,CO2 emissions from solid fuel consumption (% of total),EN.ATM.CO2E.SF.ZS,0
Somalia,SOM,1991,CO2 emissions from solid fuel consumption (% of total),EN.ATM.CO2E.SF.ZS,0
Somalia,SOM,1990,CO2 emissions from solid fuel consumption (% of total),EN.ATM.CO2E.SF.ZS,0
Somalia,SOM,1989,CO2 emissions from solid fuel consumption (% of total),EN.ATM.CO2E.SF.ZS,0
Somalia,SOM,1988,CO2 emissions from solid fuel consumption (% of total),EN.ATM.CO2E.SF.ZS,0
Somalia,SOM,1987,CO2 emissions from solid fuel consumption (% of total),EN.ATM.CO2E.SF.ZS,0
Somalia,SOM,1986,CO2 emissions from solid fuel consumption (% of total),EN.ATM.CO2E.SF.ZS,0
Somalia,SOM,1985,CO2 emissions from solid fuel consumption (% of total),EN.ATM.CO2E.SF.ZS,0
Somalia,SOM,1984,CO2 emissions from solid fuel consumption (% of total),EN.ATM.CO2E.SF.ZS,0
Somalia,SOM,1983,CO2 emissions from solid fuel consumption (% of total),EN.ATM.CO2E.SF.ZS,0
Somalia,SOM,1982,CO2 emissions from solid fuel consumption (% of total),EN.ATM.CO2E.SF.ZS,0
Somalia,SOM,1981,CO2 emissions from solid fuel consumption (% of total),EN.ATM.CO2E.SF.ZS,0
Somalia,SOM,1980,CO2 emissions from solid fuel consumption (% of total),EN.ATM.CO2E.SF.ZS,0
Somalia,SOM,1979,CO2 emissions from solid fuel consumption (% of total),EN.ATM.CO2E.SF.ZS,0
Somalia,SOM,1978,CO2 emissions from solid fuel consumption (% of total),EN.ATM.CO2E.SF.ZS,0
Somalia,SOM,1977,CO2 emissions from solid fuel consumption (% of total),EN.ATM.CO2E.SF.ZS,0
Somalia,SOM,1976,CO2 emissions from solid fuel consumption (% of total),EN.ATM.CO2E.SF.ZS,0
Somalia,SOM,1975,CO2 emissions from solid fuel consumption (% of total),EN.ATM.CO2E.SF.ZS,0
Somalia,SOM,1974,CO2 emissions from solid fuel consumption (% of total),EN.ATM.CO2E.SF.ZS,0
Somalia,SOM,1973,CO2 emissions from solid fuel consumption (% of total),EN.ATM.CO2E.SF.ZS,0
Somalia,SOM,1972,CO2 emissions from solid fuel consumption (% of total),EN.ATM.CO2E.SF.ZS,0
Somalia,SOM,1971,CO2 emissions from solid fuel consumption (% of total),EN.ATM.CO2E.SF.ZS,0
Somalia,SOM,1970,CO2 emissions from solid fuel consumption (% of total),EN.ATM.CO2E.SF.ZS,0
Somalia,SOM,1969,CO2 emissions from solid fuel consumption (% of total),EN.ATM.CO2E.SF.ZS,0
Somalia,SOM,1968,CO2 emissions from solid fuel consumption (% of total),EN.ATM.CO2E.SF.ZS,0
Somalia,SOM,1967,CO2 emissions from solid fuel consumption (% of total),EN.ATM.CO2E.SF.ZS,0
Somalia,SOM,1966,CO2 emissions from solid fuel consumption (% of total),EN.ATM.CO2E.SF.ZS,0
Somalia,SOM,1965,CO2 emissions from solid fuel consumption (% of total),EN.ATM.CO2E.SF.ZS,0
Somalia,SOM,1964,CO2 emissions from solid fuel consumption (% of total),EN.ATM.CO2E.SF.ZS,0
Somalia,SOM,1963,CO2 emissions from solid fuel consumption (% of total),EN.ATM.CO2E.SF.ZS,0
Somalia,SOM,1962,CO2 emissions from solid fuel consumption (% of total),EN.ATM.CO2E.SF.ZS,0
Somalia,SOM,1961,CO2 emissions from solid fuel consumption (% of total),EN.ATM.CO2E.SF.ZS,0
Somalia,SOM,1960,CO2 emissions from solid fuel consumption (% of total),EN.ATM.CO2E.SF.ZS,0
Somalia,SOM,2016,"Other greenhouse gas emissions, HFC, PFC and SF6 (thousand metric tons of CO2 equivalent)",EN.ATM.GHGO.KT.CE,-368.44170331955
Somalia,SOM,2015,"Other greenhouse gas emissions, HFC, PFC and SF6 (thousand metric tons of CO2 equivalent)",EN.ATM.GHGO.KT.CE,-356.67217540741
Somalia,SOM,2014,"Other greenhouse gas emissions, HFC, PFC and SF6 (thousand metric tons of CO2 equivalent)",EN.ATM.GHGO.KT.CE,-357.06561088562
Somalia,SOM,2013,"Other greenhouse gas emissions, HFC, PFC and SF6 (thousand metric tons of CO2 equivalent)",EN.ATM.GHGO.KT.CE,-310.703034877781
Somalia,SOM,2012,"Other greenhouse gas emissions, HFC, PFC and SF6 (thousand metric tons of CO2 equivalent)",EN.ATM.GHGO.KT.CE,-338.848317146301
Somalia,SOM,2011,"Other greenhouse gas emissions, HFC, PFC and SF6 (thousand metric tons of CO2 equivalent)",EN.ATM.GHGO.KT.CE,-308.70266628265
Somalia,SOM,2010,"Other greenhouse gas emissions, HFC, PFC and SF6 (thousand metric tons of CO2 equivalent)",EN.ATM.GHGO.KT.CE,-271.874858856201
Somalia,SOM,2009,"Other greenhouse gas emissions, HFC, PFC and SF6 (thousand metric tons of CO2 equivalent)",EN.ATM.GHGO.KT.CE,-213.044164657589
Somalia,SOM,2008,"Other greenhouse gas emissions, HFC, PFC and SF6 (thousand metric tons of CO2 equivalent)",EN.ATM.GHGO.KT.CE,-279.77963924408
Somalia,SOM,2007,"Other greenhouse gas emissions, HFC, PFC and SF6 (thousand metric tons of CO2 equivalent)",EN.ATM.GHGO.KT.CE,-241.302665710449
Somalia,SOM,2006,"Other greenhouse gas emissions, HFC, PFC and SF6 (thousand metric tons of CO2 equivalent)",EN.ATM.GHGO.KT.CE,-222.228934288025
Somalia,SOM,2005,"Other greenhouse gas emissions, HFC, PFC and SF6 (thousand metric tons of CO2 equivalent)",EN.ATM.GHGO.KT.CE,-254.218517303467
Somalia,SOM,2004,"Other greenhouse gas emissions, HFC, PFC and SF6 (thousand metric tons of CO2 equivalent)",EN.ATM.GHGO.KT.CE,-279.654203891754
Somalia,SOM,2003,"Other greenhouse gas emissions, HFC, PFC and SF6 (thousand metric tons of CO2 equivalent)",EN.ATM.GHGO.KT.CE,-278.276985645294
Somalia,SOM,2002,"Other greenhouse gas emissions, HFC, PFC and SF6 (thousand metric tons of CO2 equivalent)",EN.ATM.GHGO.KT.CE,-218.486819267273
Somalia,SOM,2001,"Other greenhouse gas emissions, HFC, PFC and SF6 (thousand metric tons of CO2 equivalent)",EN.ATM.GHGO.KT.CE,-290.537209510803
Somalia,SOM,2000,"Other greenhouse gas emissions, HFC, PFC and SF6 (thousand metric tons of CO2 equivalent)",EN.ATM.GHGO.KT.CE,-298.580166816711
Somalia,SOM,1999,"Other greenhouse gas emissions, HFC, PFC and SF6 (thousand metric tons of CO2 equivalent)",EN.ATM.GHGO.KT.CE,-227.338329315186
Somalia,SOM,1998,"Other greenhouse gas emissions, HFC, PFC and SF6 (thousand metric tons of CO2 equivalent)",EN.ATM.GHGO.KT.CE,-98.6305480003357
Somalia,SOM,1997,"Other greenhouse gas emissions, HFC, PFC and SF6 (thousand metric tons of CO2 equivalent)",EN.ATM.GHGO.KT.CE,-83.8685755729675
Somalia,SOM,1996,"Other greenhouse gas emissions, HFC, PFC and SF6 (thousand metric tons of CO2 equivalent)",EN.ATM.GHGO.KT.CE,127.991473674774
Somalia,SOM,1995,"Other greenhouse gas emissions, HFC, PFC and SF6 (thousand metric tons of CO2 equivalent)",EN.ATM.GHGO.KT.CE,217.643640041351
Somalia,SOM,1994,"Other greenhouse gas emissions, HFC, PFC and SF6 (thousand metric tons of CO2 equivalent)",EN.ATM.GHGO.KT.CE,202.145828723907
Somalia,SOM,1993,"Other greenhouse gas emissions, HFC, PFC and SF6 (thousand metric tons of CO2 equivalent)",EN.ATM.GHGO.KT.CE,219.47377538681
Somalia,SOM,1992,"Other greenhouse gas emissions, HFC, PFC and SF6 (thousand metric tons of CO2 equivalent)",EN.ATM.GHGO.KT.CE,199.814297199249
Somalia,SOM,1991,"Other greenhouse gas emissions, HFC, PFC and SF6 (thousand metric tons of CO2 equivalent)",EN.ATM.GHGO.KT.CE,147.07777929306
Somalia,SOM,1990,"Other greenhouse gas emissions, HFC, PFC and SF6 (thousand metric tons of CO2 equivalent)",EN.ATM.GHGO.KT.CE,80.8081889152527
Somalia,SOM,1989,"Other greenhouse gas emissions, HFC, PFC and SF6 (thousand metric tons of CO2 equivalent)",EN.ATM.GHGO.KT.CE,178.028353591919
Somalia,SOM,1988,"Other greenhouse gas emissions, HFC, PFC and SF6 (thousand metric tons of CO2 equivalent)",EN.ATM.GHGO.KT.CE,172.316505874634
Somalia,SOM,1987,"Other greenhouse gas emissions, HFC, PFC and SF6 (thousand metric tons of CO2 equivalent)",EN.ATM.GHGO.KT.CE,65.4119429626489
Somalia,SOM,1986,"Other greenhouse gas emissions, HFC, PFC and SF6 (thousand metric tons of CO2 equivalent)",EN.ATM.GHGO.KT.CE,286.94492626953
Somalia,SOM,1985,"Other greenhouse gas emissions, HFC, PFC and SF6 (thousand metric tons of CO2 equivalent)",EN.ATM.GHGO.KT.CE,255.951483383177
Somalia,SOM,1984,"Other greenhouse gas emissions, HFC, PFC and SF6 (thousand metric tons of CO2 equivalent)",EN.ATM.GHGO.KT.CE,272.958221412659
Somalia,SOM,1983,"Other greenhouse gas emissions, HFC, PFC and SF6 (thousand metric tons of CO2 equivalent)",EN.ATM.GHGO.KT.CE,247.417567588807
Somalia,SOM,1982,"Other greenhouse gas emissions, HFC, PFC and SF6 (thousand metric tons of CO2 equivalent)",EN.ATM.GHGO.KT.CE,241.398407310487
Somalia,SOM,1981,"Other greenhouse gas emissions, HFC, PFC and SF6 (thousand metric tons of CO2 equivalent)",EN.ATM.GHGO.KT.CE,204.139291820527
Somalia,SOM,1980,"Other greenhouse gas emissions, HFC, PFC and SF6 (thousand metric tons of CO2 equivalent)",EN.ATM.GHGO.KT.CE,218.165160404205
Somalia,SOM,1979,"Other greenhouse gas emissions, HFC, PFC and SF6 (thousand metric tons of CO2 equivalent)",EN.ATM.GHGO.KT.CE,158.359110313417
Somalia,SOM,1978,"Other greenhouse gas emissions, HFC, PFC and SF6 (thousand metric tons of CO2 equivalent)",EN.ATM.GHGO.KT.CE,156.504516845704
Somalia,SOM,1977,"Other greenhouse gas emissions, HFC, PFC and SF6 (thousand metric tons of CO2 equivalent)",EN.ATM.GHGO.KT.CE,175.381325225831
Somalia,SOM,1976,"Other greenhouse gas emissions, HFC, PFC and SF6 (thousand metric tons of CO2 equivalent)",EN.ATM.GHGO.KT.CE,158.777825099947
Somalia,SOM,1975,"Other greenhouse gas emissions, HFC, PFC and SF6 (thousand metric tons of CO2 equivalent)",EN.ATM.GHGO.KT.CE,179.656550376891
Somalia,SOM,1974,"Other greenhouse gas emissions, HFC, PFC and SF6 (thousand metric tons of CO2 equivalent)",EN.ATM.GHGO.KT.CE,190.446622898103
Somalia,SOM,1973,"Other greenhouse gas emissions, HFC, PFC and SF6 (thousand metric tons of CO2 equivalent)",EN.ATM.GHGO.KT.CE,185.260036136628
Somalia,SOM,1972,"Other greenhouse gas emissions, HFC, PFC and SF6 (thousand metric tons of CO2 equivalent)",EN.ATM.GHGO.KT.CE,137.420354501725
Somalia,SOM,1971,"Other greenhouse gas emissions, HFC, PFC and SF6 (thousand metric tons of CO2 equivalent)",EN.ATM.GHGO.KT.CE,150.550643877029
Somalia,SOM,1970,"Other greenhouse gas emissions, HFC, PFC and SF6 (thousand metric tons of CO2 equivalent)",EN.ATM.GHGO.KT.CE,141.571928894045
Somalia,SOM,2012,Other greenhouse gas emissions (% change from 1990),EN.ATM.GHGO.ZG,-20.4365236303629
Somalia,SOM,2011,Other greenhouse gas emissions (% change from 1990),EN.ATM.GHGO.ZG,-20.4365236303379
Somalia,SOM,2010,Other greenhouse gas emissions (% change from 1990),EN.ATM.GHGO.ZG,-20.4365236303549
Somalia,SOM,2009,Other greenhouse gas emissions (% change from 1990),EN.ATM.GHGO.ZG,-91.1350026328986
Somalia,SOM,2008,Other greenhouse gas emissions (% change from 1990),EN.ATM.GHGO.ZG,19.1984645980549
Somalia,SOM,2007,Other greenhouse gas emissions (% change from 1990),EN.ATM.GHGO.ZG,-34.2700195218055
Somalia,SOM,2006,Other greenhouse gas emissions (% change from 1990),EN.ATM.GHGO.ZG,-63.3756608774279
Somalia,SOM,2005,Other greenhouse gas emissions (% change from 1990),EN.ATM.GHGO.ZG,-31.0175204877963
Somalia,SOM,2004,Other greenhouse gas emissions (% change from 1990),EN.ATM.GHGO.ZG,-68.9700092159072
Somalia,SOM,2003,Other greenhouse gas emissions (% change from 1990),EN.ATM.GHGO.ZG,124.985933179178
Somalia,SOM,2002,Other greenhouse gas emissions (% change from 1990),EN.ATM.GHGO.ZG,-49.6290149601828
Somalia,SOM,2001,Other greenhouse gas emissions (% change from 1990),EN.ATM.GHGO.ZG,-51.6486643603461
Somalia,SOM,2000,Other greenhouse gas emissions (% change from 1990),EN.ATM.GHGO.ZG,50.7819552177575
Somalia,SOM,1999,Other greenhouse gas emissions (% change from 1990),EN.ATM.GHGO.ZG,534.136811661364
Somalia,SOM,1998,Other greenhouse gas emissions (% change from 1990),EN.ATM.GHGO.ZG,552.587806181418
Somalia,SOM,1997,Other greenhouse gas emissions (% change from 1990),EN.ATM.GHGO.ZG,0.0574702829298168
Somalia,SOM,1996,Other greenhouse gas emissions (% change from 1990),EN.ATM.GHGO.ZG,0.0314702906528241
Somalia,SOM,1995,Other greenhouse gas emissions (% change from 1990),EN.ATM.GHGO.ZG,0.008170297574428
